instance_id,path,n,p,replicate,num_edges,density_realized,T,N_steps,dt,angle_scale,common_time,sdp_time,base_simulation_time,warm_simulation_time,sdp_status,sdp_solver,sdp_objective,sdp_solver_time,sdp_num_iters,clip_eps,warm_c_min,warm_c_max,warm_c_mean,warm_c_std,base_max_norm_deviation,base_raw_max_norm_deviation,warm_max_norm_deviation,warm_raw_max_norm_deviation,evolution_method,warm_mixer_type,ode_method,ode_rtol,ode_atol,base_final_expected_energy,base_energy_variance,base_ground_energy,base_ground_state_probability,base_expected_feasible_energy,base_feasible_energy_variance,base_feasibility_probability,warm_final_expected_energy,warm_energy_variance,warm_ground_energy,warm_ground_state_probability,warm_expected_feasible_energy,warm_feasible_energy_variance,warm_feasibility_probability,delta_energy,delta_energy_variance,delta_expected_feasible_energy,delta_feasible_energy_variance,delta_p_ground,delta_p_feas
ER_n012_p010_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p010_r05.edgelist,12,0.1,5,5,0.07575757575757576,10.0,100,0.1,1.0,0.050452499999664724,0.053496899985475466,1.401608700020006,2.0671805999882054,optimal,SCS,-3.00008514212358,0.011154299999999999,175,1e-06,1e-06,0.999999,0.2500005,0.4522661123326118,3.552713678800501e-15,6.527445250981145e-12,4.440892098500626e-16,2.03587369185243e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.5721676452928037,1.124495551553563,-3.0,0.23814954263016638,-1.9000201953575948,0.688781867289333,0.8296757342632731,-2.999999299726652,2.95163496554805e-06,-3.0,0.9999997544045411,-2.9999998708273314,1.2917266298364222e-07,0.999999883577189,-1.427831654433848,-1.1244925999185975,-1.0999796754697366,-0.68878173811667,0.7618502117743747,0.17032414931391593
ER_n012_p010_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p010_r06.edgelist,12,0.1,6,5,0.07575757575757576,10.0,100,0.1,1.0,0.05308849998982623,0.1041306999977678,1.4639999000064563,1.958362200006377,optimal,SCS,-2.0000721393725756,0.060878100000000004,725,1e-06,1e-06,0.3806853245520998,0.16666543727768374,0.1399071539757435,1.9984014443252818e-15,6.747047365252001e-12,8.881784197001252e-16,3.8494996079663224e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.1437754409676057,0.5931063632829596,-2.0,0.3642463882543041,-1.4459093272041508,0.27101191539118713,0.7955093732684366,-1.5035881758173564,0.35533640938745326,-2.0,0.5561354166320598,-1.544824923559228,0.3070437170919425,0.9682842215464912,-0.3598127348497506,-0.23776995389550637,-0.09891559635507718,0.03603180170075537,0.19188902837775568,0.17277484827805456
ER_n012_p010_r07,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p010_r07.edgelist,12,0.1,7,5,0.07575757575757576,10.0,100,0.1,1.0,0.04209370000171475,0.11227969999890774,1.4253636999928858,2.0447211999853607,optimal,SCS,-2.0000721393704834,0.0620941,725,1e-06,1e-06,0.3806853245520431,0.16666543727766547,0.13990715397573172,2.6645352591003757e-15,6.747269409856926e-12,1.3322676295501878e-15,3.849489615959101e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.1437754409676006,0.5931063632829578,-2.0,0.364246388254303,-1.4459093272041506,0.27101191539118696,0.7955093732684343,-1.5035881758172776,0.35533640938746985,-2.0,0.5561354166319916,-1.5448249235591567,0.3070437170919553,0.9682842215464871,-0.3598127348496769,-0.237769953895488,-0.09891559635500613,0.03603180170076836,0.19188902837768862,0.17277484827805278
ER_n012_p010_r08,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p010_r08.edgelist,12,0.1,8,7,0.10606060606060606,10.0,100,0.1,1.0,0.046191200002795085,0.23592680000001565,1.4330325000046287,2.0906666000082623,optimal,SCS,-2.0000670508628087,0.1886476,1800,1e-06,1e-06,0.5474015357602117,0.16666635132917795,0.1884067996899632,2.1094237467877974e-15,3.962385974887184e-12,5.551115123125783e-16,3.683037208546125e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.3154846341790167,0.596258090816022,-2.0,0.49172117394833476,-1.5882375847715102,0.258367227097159,0.8246009039686107,-1.8924785470281247,0.10537702666302437,-2.0,0.8969451538377159,-1.9248528787210155,0.07440180107687865,0.9672614186481144,-0.576993912849108,-0.4908810641529976,-0.3366152939495053,-0.18396542602028032,0.40522397988938114,0.1426605146795037
ER_n012_p010_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p010_r09.edgelist,12,0.1,9,5,0.07575757575757576,10.0,100,0.1,1.0,0.05116979999002069,0.14171200001146644,1.4604083000158425,2.1252077000099234,optimal,SCS,-2.0000733762502847,0.0976335,1000,1e-06,1e-06,0.42976537023805594,0.1666665552973984,0.17680745320621066,3.552713678800501e-15,6.701750265847295e-12,7.771561172376096e-16,5.366354027813713e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.15598142197819,0.5938836199377212,-2.0,0.3726711882464825,-1.455437084713812,0.27207421370041196,0.7972136941373238,-1.7025179154136447,0.2625068251158501,-2.0,0.7291921855146122,-1.73924543722224,0.21946020458224028,0.9689041887900853,-0.5465364934354546,-0.3313767948218711,-0.28380835250842784,-0.052614009118171684,0.3565209972681297,0.17169049465276154
ER_n012_p030_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r00.edgelist,12,0.3,0,20,0.30303030303030304,10.0,100,0.1,1.0,0.05034240000532009,1.64219869999215,1.214658499986399,1.952212000003783,optimal_inaccurate,SCS,-3.000064569706326,1.5626398,20000,1e-06,1e-06,0.7562809348570764,0.2500011678133644,0.25395397347784165,1.3322676295501878e-15,2.1433743668808347e-11,4.440892098500626e-16,3.753916066884244e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.220890363087727,0.614436285193989,-3.0,0.4043451959838985,-2.322609407660031,0.4420804351027371,0.937707919270084,-2.9060020144647853,0.09341137205258579,-3.0,0.9096326986105971,-2.939511408580235,0.05990209133053154,0.9666405120360541,-0.6851116513770585,-0.5210249131414032,-0.616902000920204,-0.38217834377220555,0.5052875026266986,0.028932592765970044
ER_n012_p030_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r01.edgelist,12,0.3,1,17,0.25757575757575757,10.0,100,0.1,1.0,0.04010379998362623,0.11708890000591055,1.2409792999969795,1.9529137999925297,optimal,SCS,-3.0000712050357685,0.07440089999999999,1000,1e-06,1e-06,0.999999,0.25000049273026764,0.3590290620478387,1.7763568394002505e-15,1.7030599153144976e-11,2.220446049250313e-16,3.906717171986429e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.157033145177348,0.6487691808793568,-3.0,0.3750731367745905,-2.2901962350230103,0.4465956161667522,0.9167583305564784,-2.932063809462798,0.06492933989443468,-3.0,0.9328477590422255,-2.9657588610541596,0.033715200574657295,0.9655988244327296,-0.7750306642854499,-0.583839840984922,-0.6755626260311494,-0.4128804155920949,0.557774622267635,0.04884049387625122
ER_n012_p030_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r02.edgelist,12,0.3,2,18,0.2727272727272727,10.0,100,0.1,1.0,0.036763899988727644,0.05731160001596436,1.2306157000130042,1.9682926000095904,optimal,SCS,-3.0000697332760726,0.0191838,225,1e-06,1e-06,0.999999,0.2500005,0.4522661123326117,1.1102230246251565e-15,1.8204882046291004e-11,2.220446049250313e-16,2.0358703611833562e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.8457717347798206,0.5229087486756511,-3.0,0.1381080837906843,-1.9749708295637305,0.33525455274248195,0.916603874357996,-2.9999995835995934,1.466209558351392e-06,-3.0,0.9999998067749991,-2.999999870827463,1.2917253116238144e-07,0.999999935947522,-1.1542278488197728,-0.5229072824660927,-1.0250290412637324,-0.3352544235699508,0.8618917229843148,0.08339606158952606
ER_n012_p030_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r03.edgelist,12,0.3,3,22,0.3333333333333333,10.0,100,0.1,1.0,0.037828999978955835,0.10110880000866018,1.1750600000086706,2.0879892999946605,optimal,SCS,-3.0000568566852177,0.0658789,875,1e-06,1e-06,0.5057199633903116,0.250000484573951,0.1953262236985415,1.1102230246251565e-15,2.4718449509464335e-11,4.440892098500626e-16,3.2551628059707127e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.3214274219638713,0.5864287755111504,-3.0,0.47536283409289115,-2.4233966661793653,0.4214895236024965,0.9328289811191471,-2.604865377345875,0.34632527423735915,-3.0,0.6557566232038986,-2.6552897841295136,0.2982287401965348,0.950387435248837,-0.2834379553820039,-0.2401035012737912,-0.23189311795014822,-0.1232607834059617,0.18039378911100745,0.017558454129689816
ER_n012_p030_r04,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r04.edgelist,12,0.3,4,24,0.36363636363636365,10.0,100,0.1,1.0,0.03671980000217445,0.05256979999830946,1.2119067000166979,1.912570800021058,optimal,SCS,-4.000065187826388,0.0129003,175,1e-06,1e-06,0.999999,0.3333336666666667,0.4923649791854031,1.4432899320127035e-15,2.807576393593081e-11,2.220446049250313e-16,2.120001951766426e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.7814697939001034,0.85601372173296,-4.0,0.23101930177380028,-2.8666130733640656,0.7046771842825283,0.9546510223439985,-3.9999992219974607,3.8381683867075235e-06,-4.0,0.9999997229298107,-3.999999827769748,1.7223024455724028e-07,0.9999998951600334,-1.2185294280973573,-0.8560098835645733,-1.1333867544056826,-0.7046770120522838,0.7689804211560104,0.045348872816034946
ER_n012_p030_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r05.edgelist,12,0.3,5,17,0.25757575757575757,10.0,100,0.1,1.0,0.038869299984071404,0.0819760000158567,1.1851403000182472,1.911646299995482,optimal,SCS,-3.0000710816967087,0.0441336,575,1e-06,1e-06,0.9999977983243434,0.2500012009069573,0.39886016081811543,1.4432899320127035e-15,1.6635914867890733e-11,4.440892098500626e-16,2.4116364460979867e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-1.9935099839206656,0.6298959328593168,-3.0,0.2554204140353436,-2.138299328432423,0.41136255220468854,0.9064997593527739,-2.9272083037248615,0.06749454906756994,-3.0,0.9272087139704928,-2.962229749191436,0.03634367502835493,0.9636042816271563,-0.9336983198041959,-0.5624013837917469,-0.8239304207590128,-0.3750188771763336,0.6717882999351492,0.05710452227438234
ER_n012_p030_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r06.edgelist,12,0.3,6,19,0.2878787878787879,10.0,100,0.1,1.0,0.03962890000548214,0.34955970000009984,1.1350280999904498,1.9935022999998182,optimal,SCS,-3.0000652806518606,0.3093668,3950,1e-06,1e-06,0.5702801560815034,0.2500000856152404,0.22089797733570318,1.1102230246251565e-15,1.981637076653442e-11,2.220446049250313e-16,3.431319672841937e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.1710565548621372,0.6467305289473491,-3.0,0.37546133689253697,-2.2902215648848636,0.4410152062908818,0.9273160063496414,-2.568461851095577,0.3592247458837488,-3.0,0.6229894328405725,-2.6184970596779324,0.29794288635481514,0.9606261223603048,-0.39740529623343956,-0.28750578306360025,-0.32827549479306883,-0.14307231993606667,0.24752809594803554,0.03331011601066336
ER_n012_p030_r07,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r07.edgelist,12,0.3,7,19,0.2878787878787879,10.0,100,0.1,1.0,0.04224020001129247,0.10304079999332316,1.2479351999936625,1.9495757000113372,optimal,SCS,-3.000062971556046,0.0632137,875,1e-06,1e-06,0.7848279206131472,0.2499996737505538,0.24893959339062882,1.1102230246251565e-15,1.9821588814750157e-11,4.440892098500626e-16,3.6823655236162267e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.2108759917727894,0.6433967706792915,-3.0,0.4062841785524486,-2.323088983488879,0.4471282388665965,0.9345454718778508,-2.7372136164029373,0.23863835352600246,-3.0,0.7590757844082757,-2.7700564888981103,0.19949318734400281,0.9717059327329783,-0.5263376246301479,-0.404758417153289,-0.44696750540923125,-0.24763505152259366,0.35279160585582714,0.037160460855127586
ER_n012_p030_r08,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r08.edgelist,12,0.3,8,20,0.30303030303030304,10.0,100,0.1,1.0,0.04351940000196919,0.09990959998685867,1.2242454999941401,2.0124498000077438,optimal,SCS,-3.0000614554163167,0.0602621,875,1e-06,1e-06,0.7308236164649067,0.24999984513577608,0.24198743613474488,1.6653345369377348e-15,2.1454948928578688e-11,4.440892098500626e-16,3.099996925826076e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.318110235935124,0.6498406242754708,-3.0,0.4976582269032326,-2.435758465363085,0.44937104923479537,0.9294423116239352,-2.8621290549457212,0.13328250504701072,-3.0,0.8689295313808896,-2.906444917342815,0.09176416942714428,0.9549679805594313,-0.544018819010597,-0.5165581192284601,-0.47068645197973025,-0.3576068798076511,0.371271304477657,0.025525668935496126
ER_n012_p030_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p030_r09.edgelist,12,0.3,9,19,0.2878787878787879,10.0,100,0.1,1.0,0.04014250001637265,0.2611322999873664,1.1574186999932863,2.0224519000039436,optimal,SCS,-3.0000617899554607,0.2182406,3150,1e-06,1e-06,0.8528019831688668,0.2499988666783972,0.30322052824362317,1.3322676295501878e-15,1.98525640371372e-11,9.992007221626409e-16,3.969351514143682e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-2.37300001601538,0.5898112970487297,-3.0,0.5191933421212196,-2.487348055763371,0.3916517968438382,0.9318484819668452,-2.9008668428863866,0.09469638266062394,-3.0,0.9033826941286991,-2.9429223955713364,0.055699619345081684,0.9571142582284081,-0.5278668268710067,-0.49511491438810573,-0.45557433980796525,-0.33595217749875655,0.3841893520074795,0.0252657762615629
ER_n012_p050_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r00.edgelist,12,0.5,0,31,0.4696969696969697,10.0,100,0.1,1.0,0.033320500020636246,0.12011019999044947,1.2102347999752965,1.9700598000199534,optimal,SCS,-4.000056920434109,0.0854319,1075,1e-06,1e-06,0.999999,0.3333336823257927,0.3325885525660574,1.1102230246251565e-15,4.00910415976341e-11,3.3306690738754696e-16,6.6318373015406e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.225272574897355,0.558002455331654,-4.0,0.3884729526645568,-3.3128312839354606,0.4358777017389836,0.9352738635837077,-3.7223300431084065,0.2637052868973989,-4.0,0.7530137407129491,-3.7617316431785124,0.2052019634341059,0.9736400083208954,-0.49705746821105157,-0.29429716843425513,-0.4489003592430518,-0.2306757383048777,0.36454078804839235,0.03836614473718769
ER_n012_p050_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r01.edgelist,12,0.5,1,37,0.5606060606060606,10.0,100,0.1,1.0,0.02654139997321181,0.20525050000287592,1.0404136000142898,3.4652703999890946,optimal,SCS,-4.000037911888378,0.1233679,2075,1e-06,1e-06,0.9726412089359283,0.333333895758778,0.3040118358282906,1.4432899320127035e-15,5.090161625531664e-11,6.661338147750939e-16,2.9842039950267463e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.5602844900876502,0.40862090357476977,-4.0,0.6324812751472928,-3.667041317262327,0.3063405001940379,0.8949122185815298,-3.835510571516414,0.15369365684025912,-4.0,0.8433744075019156,-3.9056743074730798,0.09097155505040869,0.92839698339219,-0.2752260814287637,-0.2549272467345106,-0.2386329902107529,-0.21536894514362923,0.21089313235462281,0.033484764810660206
ER_n012_p050_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r02.edgelist,12,0.5,2,38,0.5757575757575758,10.0,100,0.1,1.0,0.03158889999031089,0.13340019999304786,1.1548198999953456,1.9473159000044689,optimal,SCS,-4.000036197165238,0.10702379999999999,1550,1e-06,0.070011981880746,0.6969104744147966,0.3333332219159956,0.20466781843481777,1.1102230246251565e-15,5.2750137591317525e-11,1.3322676295501878e-15,1.4191248176587123e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.6051358811372447,0.3818724218092953,-4.0,0.6687439779836359,-3.7093682256591802,0.2838457518729382,0.8964757144537334,-3.792813044752138,0.19542297061496114,-4.0,0.8076506756155191,-3.873430253822289,0.12208251594579751,0.9187263549732944,-0.1876771636148935,-0.18644945119433418,-0.16406202816310866,-0.1617632359271407,0.13890669763188312,0.022250640519560938
ER_n012_p050_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r03.edgelist,12,0.5,3,30,0.45454545454545453,10.0,100,0.1,1.0,0.03519219998270273,0.0902848000114318,2.207870600017486,2.1209791000001132,optimal,SCS,-4.1966094784547145,0.0614029,1025,1e-06,1e-06,0.999999,0.3497128745236075,0.3057762425751673,1.1102230246251565e-15,3.835698425547207e-11,4.440892098500626e-16,5.072764430735788e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.5787152686478816,0.4692019024970011,-4.0,0.6712127063390863,-3.656964915620672,0.36895823405312045,0.9289439333648646,-3.807088137581437,0.18104310619407385,-4.0,0.8193354118132122,-3.887699595454018,0.10902086199460918,0.9182408937174564,-0.22837286893355557,-0.2881587963029273,-0.23073467983334606,-0.25993737205851125,0.14812270547412598,-0.010703039647408152
ER_n012_p050_r04,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r04.edgelist,12,0.5,4,37,0.5606060606060606,10.0,100,0.1,1.0,0.03192540002055466,0.21006079998915084,1.306675300002098,2.202991900005145,optimal,SCS,-4.309792174364561,0.1728604,2400,1e-06,1e-06,0.7111521250649829,0.35914512231041157,0.21411968024962416,1.6653345369377348e-15,5.088474086534234e-11,8.881784197001252e-16,1.5661494323637726e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.3933448352436835,0.4855518875269788,-4.0,0.504265379151291,-3.481340295507654,0.3823857922614147,0.9264474514916784,-3.611321541626301,0.34859479832657553,-4.0,0.6637796871787819,-3.677121334966261,0.2697544281871203,0.9456989924281685,-0.21797670638261746,-0.13695708920040328,-0.19578103945860725,-0.11263136407429442,0.1595143080274909,0.019251540936490064
ER_n012_p050_r05,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r05.edgelist,12,0.5,5,33,0.5,10.0,100,0.1,1.0,0.035738500009756535,0.1226613000035286,1.2250359999889042,2.0278068000043277,optimal,SCS,-4.19660310107437,0.09141930000000001,1175,1e-06,1e-06,0.999999,0.34971259975925645,0.30577624930349384,1.1102230246251565e-15,4.363109873395388e-11,4.440892098500626e-16,4.975173606425187e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.444967522748538,0.5269091528031666,-4.0,0.5630376962305375,-3.5192053999063475,0.43056487048012226,0.9362604730986728,-3.8010480675301963,0.18874494319804433,-4.0,0.8151861591295948,-3.862744360510056,0.132537913139577,0.9373794721706725,-0.3560805447816584,-0.3381642096051223,-0.3435389606037087,-0.2980269573405453,0.25214846289905735,0.001118999071999749
ER_n012_p050_r06,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r06.edgelist,12,0.5,6,34,0.5151515151515151,10.0,100,0.1,1.0,0.036516100022709,0.0457892999984324,1.2601334999781102,2.0120086999959312,optimal,SCS,-5.000056163165676,0.0083918,125,1e-06,1e-06,0.999999,0.4166668333333334,0.5149276206871362,1.3322676295501878e-15,4.5437320572716544e-11,2.220446049250313e-16,2.2048474157543296e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.8284647051666303,0.9060376183004248,-5.0,0.27511823503897054,-3.9142528789543882,0.7755773663032015,0.9499819783573923,-4.999999208663655,3.422321131984446e-06,-5.0,0.9999996782099408,-4.999999784712016,2.1528797594182356e-07,0.9999998934978845,-1.1715345034970248,-0.9060341959792929,-1.085746905757628,-0.7755771510152256,0.7248814431709703,0.05001791514049225
ER_n012_p050_r07,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r07.edgelist,12,0.5,7,35,0.5303030303030303,10.0,100,0.1,1.0,0.03224989998852834,0.6168609000160359,1.3108995000075083,1.9384671000007074,optimal,SCS,-4.000044239583704,0.5834631,8050,1e-06,1e-06,0.8461707163096922,0.3333333405692021,0.28802049208131825,1.1102230246251565e-15,4.725941860073135e-11,1.1102230246251565e-15,2.385850406128043e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.3880663591589384,0.5307421382428097,-4.0,0.5170373075168866,-3.4835703630807657,0.43376438067250345,0.9072735690883247,-3.848049391950079,0.1457369897427964,-4.0,0.8560949596872467,-3.9159117545938185,0.08167448641963972,0.9323456442466788,-0.4599830327911407,-0.38500514850001333,-0.43234139151305273,-0.35208989425286374,0.3390576521703601,0.02507207515835408
ER_n012_p050_r08,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r08.edgelist,12,0.5,8,33,0.5,10.0,100,0.1,1.0,0.027912199991988018,0.16420220001600683,1.0528686000034213,1.9043212999822572,optimal,SCS,-4.000043150337508,0.1290229,1925,1e-06,1e-06,0.7405293180243043,0.3333333758048818,0.22325299500282264,1.3322676295501878e-15,4.365363626135377e-11,1.3322676295501878e-15,1.4998835506929709e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-3.2953635396203067,0.5781543553105016,-4.0,0.4550389917396878,-3.3762962728576613,0.474217799254386,0.9318911867557579,-3.8495458416212385,0.15101175124826857,-4.0,0.8600600323183778,-3.890689003862572,0.11060787278417412,0.9587368596185453,-0.5541823020009318,-0.42714260406223303,-0.5143927310049108,-0.3636099264702119,0.40502104057869,0.026845672862787384
ER_n012_p050_r09,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p050_r09.edgelist,12,0.5,9,36,0.5454545454545454,10.0,100,0.1,1.0,0.02529380001942627,0.03540930000599474,1.011205599992536,1.6348655999754556,optimal,SCS,-5.000032952281649,0.0079758,125,1e-06,1e-06,0.9999988421595258,0.41666675588730867,0.5149275249771116,8.881784197001252e-16,4.906974826468513e-11,2.220446049250313e-16,2.2037960345500096e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-4.009798069652885,0.7000963881378133,-5.0,0.2935156780449509,-4.1144596311560795,0.5771884060973282,0.9265427066635318,-4.99999938155256,2.3482671798318157e-06,-5.0,0.9999996774720612,-4.999999744696481,2.553035057949531e-07,0.9999999327755368,-0.9902013118996749,-0.7000940398706335,-0.8855401135404017,-0.5771881507938225,0.7064839994271104,0.073457226112005
ER_n012_p070_r00,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p070_r00.edgelist,12,0.7,0,48,0.7272727272727273,10.0,100,0.1,1.0,0.023426500003552064,0.09247810000670142,2.5548498000134714,2.258154499984812,optimal,SCS,-5.000026637045863,0.0670012,950,1e-06,0.05958964102997028,0.9404102744443373,0.41666743650572796,0.2579278079524504,1.1102230246251565e-15,7.182721084575405e-11,1.2212453270876722e-15,1.482153288989707e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-4.5393766654765555,0.42870090550846274,-5.0,0.6207562521829524,-4.6723225060310325,0.2934346692228186,0.8780676361202474,-4.799240185964773,0.19311470863375022,-5.0,0.8146900089591687,-4.8741652049113195,0.12218746096885105,0.92565234703834,-0.25986352048821715,-0.23558619687471252,-0.20184269888028705,-0.17124720825396753,0.19393375677621627,0.047584710918092576
ER_n012_p070_r01,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p070_r01.edgelist,12,0.7,1,48,0.7272727272727273,10.0,100,0.1,1.0,0.0228421000065282,0.07095510000362992,1.1291567000153009,1.7042771999840625,optimal,SCS,-6.0000324703853725,0.0462919,650,1e-06,1e-06,0.999999,0.4999999612550337,0.3905697213130918,6.661338147750939e-16,7.18803905286336e-11,4.440892098500626e-16,7.320423156542688e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-5.606402049396095,0.38059419127667665,-6.0,0.6701648860608371,-5.7169759846056065,0.2772977865535952,0.8918330909389666,-5.869844548201598,0.12336731087929823,-6.0,0.874816029718353,-5.927336575563207,0.07069310870317548,0.941695249813075,-0.2634424988055031,-0.2572268803973784,-0.21036059095760073,-0.20660467785041975,0.2046511436575159,0.04986215887410839
ER_n012_p070_r02,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p070_r02.edgelist,12,0.7,2,46,0.696969696969697,10.0,100,0.1,1.0,0.02371930002118461,0.1171166000131052,1.0889440999890212,1.7686921999847982,optimal,SCS,-5.3176947933850975,0.0875147,1275,1e-06,1e-06,0.999999,0.44313827385539334,0.332476344343223,1.1102230246251565e-15,6.791534001848731e-11,4.440892098500626e-16,5.242155598494946e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-4.497336933597108,0.46284450680523365,-5.0,0.5929118370603519,-4.603546090489008,0.34734535873410066,0.9064004211137701,-4.71889374787475,0.2635316983311463,-5.0,0.7483616299348802,-4.787490586913223,0.19385733295726568,0.9349104650632973,-0.2215568142776423,-0.19931280847408733,-0.18394449642421495,-0.15348802577683499,0.15544979287452831,0.028510043949527275
ER_n012_p070_r03,C:\Users\Gebruiker\Desktop\MSc E&OR\Master Thesis\Formulations Repository\ER_instances\ER_n012_p070_r03.edgelist,12,0.7,3,49,0.7424242424242424,10.0,100,0.1,1.0,0.02272499998798594,0.07257260000915267,1.1029669000126887,1.8168614000023808,optimal,SCS,-6.000027689089637,0.045774,700,1e-06,1e-06,0.999999,0.49999995691987187,0.3551387259215868,1.2212453270876722e-15,7.381661948357987e-11,4.440892098500626e-16,5.606733965990429e-10,continuous_ode_linear_schedule,warm_start_mixer,DOP853,1e-08,1e-10,-5.569841443914103,0.42857252120639633,-6.0,0.6505104428940226,-5.664552333335325,0.3173683636197344,0.9184227730742116,-5.703803364406993,0.26994462597624636,-6.0,0.7334641715003207,-5.762869509805342,0.20714673416901777,0.9454960037495995,-0.13396192049289013,-0.15862789523014997,-0.09831717647001703,-0.11022162945071665,0.08295372860629813,0.027073230675387916
